feature,mean,iteration_1,iteration_2,iteration_3,iteration_4,iteration_5,iteration_6
F1-scoop,0.003920680687308413,0.005199473206760998,0.007974303552543867,0.004758660890030353,0.0016542966737848048,0.00314431828199695,0.0007930315187335032
F1-stella,0.003898839721311598,0.00238245825970472,0.005225659847130406,0.004169652943423213,0.00257168037493329,0.006756612264520271,0.002286974638157686
F2-a,0.003860889165430433,0.00484402962291398,0.0015460246178937123,0.00429128404939745,0.0054912989099370575,0.005106805673347826,0.0018858921190925732
F1-bring,0.003785083782935712,0.002098894714261786,0.005877595271928818,0.0029589425588604935,0.008381352381693661,0.001351898910925736,0.002041818859943778
F1-go,0.003696372157315177,0.002915823751885653,0.0043458284099977046,0.004574205653235921,0.0011585643065351087,0.006967692202994823,0.002216118619241849
F2-six,0.0036670098766550647,0.0020040664878212115,0.0037192345198159794,0.003204919714101517,0.004824238071835781,0.00038894474880890893,0.00786065571754699
F1-snow,0.0036519719994007054,0.005310171880858159,0.003044098907035759,0.002135306673611034,0.007205651959210037,0.001384656738705172,0.002831945836984072
F2-bring,0.0035712292093188695,0.002301483806043037,0.0020062396575359653,0.006349732870263476,0.0016994346486037004,0.005646650994998694,0.003423833278468343
F1-will,0.0035550837763247065,0.006652420619284414,0.0030062712188529163,0.002663964051054901,0.0034721901593864515,0.00368614068626794,0.0018495159231016137
F2-thick,0.0035459800735234176,0.0033360149437300962,0.002247232041116565,0.006439778475181639,0.003681548754870953,0.002147333295594928,0.003423972930646324
F1-big,0.0033147732102503653,0.003411291053900816,0.0039248824549442006,0.003045170948512518,0.004798160694319227,0.0018291405068394733,0.0028799936029859563
F1-a,0.003225273414555248,0.002123407365338524,0.0021978045472587516,0.00431357057762085,0.0033777040977252732,0.0040729884516878395,0.00326616544770025
F1-we,0.003101623183427668,0.005907762585634224,0.00531148709475846,0.0024664284381487847,0.0020873692561204243,0.002216899240102482,0.0006197924858016316
F2-need,0.003097829946484261,0.002209117594607035,0.006328417420948616,0.00032478830696751435,0.0014258284416773695,0.004105188115097694,0.004193639799607337
F2-cheese,0.0030669489888865177,0.0011005461672303897,0.007216252053851714,0.0028711533495484765,0.0018367015384782486,0.002697860630225809,0.0026791801939844654
F2-for,0.003031983799451962,0.003195576663135125,0.005179973112626693,0.001998494336553716,0.0016443725295161478,0.0024327213851934072,0.0037407647696866843
F1-ask,0.003013728071792104,0.004651914447695322,0.0016461879541151093,0.0029211737408905143,0.002298986296124044,0.0030889136638643537,0.0034751923280632833
F2-peas,0.0029637551561909462,0.008536061042032974,0.0011201825786391125,0.003811901423510368,0.00034966625464953236,0.0017163233262197086,0.002248396312093983
F1-with,0.0029242346040009616,0.0012498406706892657,0.0026375819925360373,0.0,0.00569010390496472,0.004164895296620706,0.00380298575919504
F1-please,0.002778779465975065,0.0013990695887021046,0.00345830060986951,0.004658035496553913,0.004444314014681551,0.0004721210462114436,0.0022408360398318665
F1-fresh,0.0026425146035043106,0.004095282878553794,0.00272119831839768,0.0026567230803926723,0.0018671856957055484,0.003549058092316535,0.0009656395556596327
F1-she,0.002506941616847435,0.0028514220107974833,0.0009246037791301731,0.0011464275756944832,0.003322426848094265,0.0020953208956565484,0.004701448591711656
F1-kids,0.002052631528034366,0.0012228033550207723,0.0024495516545189034,0.0010649492872856726,0.004703314218313657,0.001859662233333186,0.0010155084197340048
