feature,mean,iteration_1,iteration_2,iteration_3,iteration_4,iteration_5,iteration_6
F2-stella,0.0015801958983777148,0.004040404040404036,0.005004591368227726,9.182736455463721e-05,4.59136822773186e-05,-0.00012626262626262613,0.000424701561065197
F1-small,0.0015476737067646143,0.000608356290174471,-0.0027318640955004566,-0.0020202020202020185,0.007610192837465555,0.0036501377410468315,0.002169421487603304
F2-wednesday,0.0014749770431588599,0.004522497704315879,0.0016758494031221295,0.00017217630853994477,0.0003558310376492191,-0.00010330578512396684,0.002226813590449953
F2-station,0.0014175849403122122,0.0047520661157024755,0.0005739210284664823,0.00012626262626262615,-1.1478420569329651e-05,0.0003443526170798894,0.002720385674931129
F1-bags,0.0014137588001224349,0.0009527089072543603,0.003374655647382918,4.59136822773186e-05,-3.285461128743953e-21,0.00027548209366391155,0.003833792470156102
F2-the,0.0014080195898377704,-8.034894398530756e-05,-0.0016184573002754807,0.0,0.006060606060606056,-6.88705234159779e-05,0.0041551882460973315
F2-snake,0.0014003673094582173,0.0002984389348025709,-0.00026400367309458193,-3.443526170798895e-05,0.004499540863177224,0.00022956841138659307,0.003673094582185488
F2-snow,0.0011497551270278543,0.0013314967860422406,0.001997245179063361,0.0,0.0033746556473829197,-9.182736455463718e-05,0.00028696051423324117
F2-train,0.0011019283746556473,0.005888429752066116,-0.0008379247015610644,1.147842056932965e-05,-5.739210284664825e-05,-2.29568411386593e-05,0.0016299357208448104
F2-for,0.0010942760942760936,0.00035583103764921906,3.285461128743953e-21,0.003581267217630851,4.59136822773186e-05,-9.18273645546372e-05,0.002674471992653811
F2-brother,0.000990970309152126,-8.034894398530755e-05,-0.0006657483930211193,1.147842056932965e-05,0.0016988062442607889,-8.034894398530756e-05,0.005061983471074372
F1-stella,0.0009507958371594731,0.00014921946740128548,0.003305785123966941,1.147842056932965e-05,3.4435261707988944e-05,-8.034894398530756e-05,0.0022842056932966008
F1-red,0.0008761861034588302,0.0001147842056932965,0.004820936639118455,0.0,4.59136822773186e-05,0.0003328741965105599,-5.739210284664825e-05
F2-toy,0.0008321854912763998,0.000550964187327823,0.003523875114784205,0.00018365472910927442,0.00016069788797061512,-5.739210284664825e-05,0.0006313131313131303
F2-kids,0.0008302724211815123,0.0016414141414141407,0.0027548209366391203,1.147842056932965e-05,3.443526170798894e-05,-6.88705234159779e-05,0.0006083562901744709
F2-from,0.0008034894398530755,-5.739210284664825e-05,-0.0002066115702479337,0.0,0.0,-4.59136822773186e-05,0.005130853994490353
F1-her,0.0007537496173859807,0.0015151515151515143,0.0026056014692378325,0.00033287419651055976,0.0003443526170798894,-8.034894398530756e-05,-0.00019513314967860396
F1-maybe,0.0007231404958677677,0.00024104683195592274,0.0006313131313131304,0.00020661157024793377,5.739210284664825e-05,6.88705234159779e-05,0.0031336088154269933
F2-will,0.0007154882154882152,0.001779155188246097,0.0007001836547291087,0.00022956841138659307,0.0,-1.147842056932965e-05,0.0015955004591368224
F2-bring,0.0006963575145393319,2.2956841138659306e-05,0.00039026629935720814,0.0001492194674012855,-4.5913682277318605e-05,0.00013774104683195583,0.0035238751147842013
F1-kids,0.0006791398836853377,0.0014348025711662066,0.0016528925619834704,1.147842056932965e-05,-1.1478420569329651e-05,0.0,0.0009871441689623499
F1-plastic,0.0006695745332108962,0.0003902662993572081,0.001354453627180899,4.59136822773186e-05,-4.59136822773186e-05,-9.856383386231859e-21,0.0022727272727272704
F2-cheese,0.0006638353229262316,0.0013659320477502287,-0.00026400367309458193,0.0,1.147842056932965e-05,-5.739210284664825e-05,0.0029269972451790617
F2-go,0.0005796602387511473,0.0016873278236914594,0.0011363636363636352,1.147842056932965e-05,2.29568411386593e-05,1.1478420569329643e-05,0.0006083562901744708
F1-a,0.0005547903275176,0.002215335169880624,0.0007460973370064268,0.0,0.00044765840220385613,-4.5913682277318605e-05,-3.443526170798895e-05
F1-to,0.0005547903275175998,1.147842056932965e-05,0.00018365472910927442,0.0,0.0,0.0,0.0031336088154269946
F2-big,0.0005394857667584935,0.00022956841138659307,-1.1478420569329653e-05,0.0,0.0001147842056932965,-4.59136822773186e-05,0.00294995408631772
F2-plastic,0.0005165289256198337,-6.887052341597789e-05,-0.001170798898071624,0.0,0.0006313131313131304,-5.739210284664825e-05,0.0037649219467401226
F2-maybe,0.0005107897153351689,-1.1478420569329648e-05,-0.003374655647382917,0.0,0.0013544536271808993,8.034894398530758e-05,0.0050160697887970535
F2-red,0.0004801805938169571,0.0005853994490358121,0.00029843893480257085,0.0,-4.59136822773186e-05,-0.0001377410468319558,0.002180899908172634
F2-small,0.0004591368227731862,0.0007690541781450858,0.0018709825528007346,0.00025252525252525236,-1.1478420569329653e-05,4.59136822773186e-05,-0.00017217630853994475
F2-frog,0.00044383226201408,-3.443526170798895e-05,-2.2956841138659303e-05,0.0,5.739210284664825e-05,-6.88705234159779e-05,0.002731864095500458
F2-five,0.0004342669115396384,0.0014348025711662063,0.00019513314967860412,0.0,-5.739210284664825e-05,0.0012167125803489427,-0.00018365472910927437
F1-snow,0.0004266146311600855,0.0,0.000355831037649219,0.0,0.0002180899908172634,-6.88705234159779e-05,0.0020546372819100086
F1-wednesday,0.00040557086011631417,0.0004935720844811749,0.0011478420569329647,1.147842056932965e-05,6.88705234159779e-05,0.0003558310376492191,0.00035583103764921906
F1-five,0.00039600550964187303,-4.5913682277318605e-05,-0.0016414141414141398,-3.443526170798895e-05,0.0027662993572084463,0.0,0.0013314967860422395
F1-the,0.00039409243954698455,0.00041322314049586727,0.00018365472910927445,0.00016069788797061515,0.0003787878787878783,4.591368227731859e-05,0.0011822773186409537
F1-snack,0.0003634833180287721,0.000550964187327823,0.00037878787878787835,4.59136822773186e-05,5.739210284664825e-05,-3.443526170798895e-05,0.0011822773186409537
F1-for,0.00035774410774410764,1.147842056932965e-05,0.0022382920110192834,0.0,0.000264003673094582,5.7392102846648246e-05,-0.00042470156106519705
F2-of,0.00032522191613100666,0.0007346189164370975,0.0005050505050505043,0.00022956841138659307,-4.59136822773186e-05,0.0004132231404958672,0.0001147842056932965
F2-at,0.0003022650749923475,4.59136822773186e-05,-0.0002525252525252523,2.2956841138659303e-05,0.00033287419651055976,-2.29568411386593e-05,0.0016873278236914588
F1-station,0.00024104683195592252,6.88705234159779e-05,0.0005624426078971524,1.147842056932965e-05,3.443526170798895e-05,0.0007690541781450861,6.570922257487906e-21
F2-also,0.00022382920110192804,0.0,0.0005050505050505045,0.0,0.0,-3.443526170798895e-05,0.0008723599632690528
F1-will,0.00022382920110192804,3.443526170798895e-05,0.0005624426078971527,0.0,1.147842056932965e-05,-6.88705234159779e-05,0.0008034894398530749
F1-brother,0.00022191613100703972,1.147842056932965e-05,-0.00012626262626262615,0.0,0.0007920110192837452,-2.29568411386593e-05,0.0006772268135904492
F2-six,0.00019322007958371564,0.0008264462809917345,0.0009871441689623494,0.0,-0.00017217630853994475,-9.182736455463718e-05,-0.0003902662993572082
F1-into,0.0001683501683501682,0.00016069788797061515,0.00041322314049586727,0.00020661157024793374,0.00022956841138659307,0.0001377410468319558,-0.0001377410468319558
F2-need,0.00016069788797061504,0.00014921946740128548,-8.034894398530754e-05,0.0,0.0,-8.034894398530755e-05,0.0009756657483930199
F2-store,0.00015304560759106192,1.147842056932965e-05,-0.0005509641873278229,0.00012626262626262618,0.000585399449035812,-0.0001147842056932965,0.000860881542699723
F2-peas,0.0001511325374961737,2.29568411386593e-05,0.0010560146923783277,0.0,-1.147842056932965e-05,-0.00011478420569329652,-4.59136822773186e-05
F1-snake,0.0001377410468319558,0.001113406795224976,8.034894398530756e-05,1.147842056932965e-05,-3.443526170798895e-05,-6.887052341597787e-05,-0.0002754820936639116
F1-train,0.00013391490664217923,0.0005050505050505044,-8.034894398530756e-05,0.0,-1.147842056932965e-05,0.0003787878787878784,1.1478420569329655e-05
F1-of,0.00011095806550351986,0.0,0.0010560146923783273,0.0,-2.29568411386593e-05,-8.034894398530756e-05,-0.0002869605142332412
F2-please,9.374043464952546e-05,0.0,0.00020661157024793374,0.0,0.00042470156106519695,-6.88705234159779e-05,0.0
F1-at,9.182736455463713e-05,1.1478420569329648e-05,-2.29568411386593e-05,0.0,0.0006198347107438007,0.0,-5.739210284664825e-05
F1-can,8.608815426997239e-05,6.88705234159779e-05,0.00013774104683195583,0.0,0.0,-1.147842056932965e-05,0.0003213957759412302
F1-things,7.460973370064267e-05,0.0001147842056932965,-0.00022956841138659304,0.0,0.0,0.0,0.0005624426078971526
F1-go,6.695745332108964e-05,1.147842056932965e-05,-0.00027548209366391155,0.0,0.0004706152433425156,-4.59136822773186e-05,0.0002410468319559227
F2-these,5.7392102846648246e-05,0.00017217630853994477,-0.00012626262626262615,0.0,-4.5913682277318605e-05,-4.59136822773186e-05,0.0003902662993572081
F1-blue,5.1652892561983436e-05,0.00017217630853994475,0.00016069788797061515,0.0,0.0,1.147842056932965e-05,-3.443526170798895e-05
F2-things,4.782675237220683e-05,2.29568411386593e-05,0.0005280073461891636,0.0,-1.147842056932965e-05,-4.59136822773186e-05,-0.0002066115702479337
F1-peas,2.8696051423324133e-05,0.00011478420569329652,0.00012626262626262615,0.0,-1.147842056932965e-05,-2.29568411386593e-05,-3.443526170798895e-05
F1-we,2.4869911233547584e-05,5.739210284664825e-05,0.00016069788797061515,0.0,-1.147842056932965e-05,-3.443526170798895e-05,-2.29568411386593e-05
F1-bring,2.4869911233547574e-05,0.0001377410468319558,6.88705234159779e-05,0.0,1.147842056932965e-05,0.0,-6.88705234159779e-05
F1-she,2.2956841138659306e-05,0.00025252525252525236,-0.00022956841138659304,6.88705234159779e-05,6.88705234159779e-05,0.0,-2.2956841138659303e-05
F1-six,2.29568411386593e-05,0.00012626262626262615,0.00010330578512396684,0.0,-1.147842056932965e-05,0.0,-8.034894398530756e-05
F2-meet,2.2956841138658987e-05,0.000906795224977042,-0.0023071625344352614,0.0,0.0,-5.739210284664825e-05,0.0015955004591368216
F1-with,1.9130700948882747e-06,6.88705234159779e-05,3.443526170798895e-05,0.0,3.443526170798895e-05,-2.29568411386593e-05,-0.00010330578512396686
F1-please,0.0,1.147842056932965e-05,0.0,0.0,0.0,-1.147842056932965e-05,0.0
F1-three,-1.9130700948882747e-06,0.0,-4.59136822773186e-05,0.0,0.0,-1.147842056932965e-05,4.59136822773186e-05
F1-cheese,-1.9130700948882776e-06,2.29568411386593e-05,-5.739210284664825e-05,0.0,0.0,0.0,2.2956841138659292e-05
F1-big,-3.82614018977655e-06,0.0,0.0,0.0,0.0,0.0,-2.29568411386593e-05
F1-scoop,-5.7392102846648265e-06,0.0,4.59136822773186e-05,0.0,-2.29568411386593e-05,-5.739210284664825e-05,0.0
F1-thick,-9.565350474441375e-06,1.147842056932965e-05,5.739210284664825e-05,0.0,0.0,-2.29568411386593e-05,-0.00010330578512396686
F1-these,-1.147842056932965e-05,0.0,0.0,0.0,0.0,0.0,-6.88705234159779e-05
F1-meet,-1.53045607591062e-05,4.59136822773186e-05,-9.18273645546372e-05,0.0,0.0,0.0,-4.5913682277318605e-05
F2-call,-2.4869911233547574e-05,0.0,3.443526170798895e-05,0.0,0.0,-6.88705234159779e-05,-0.00011478420569329649
F1-fresh,-2.8696051423324123e-05,2.29568411386593e-05,3.443526170798895e-05,0.0,0.0,-6.88705234159779e-05,-0.0001606978879706151
F1-spoons,-3.060912151821241e-05,0.0,-0.00017217630853994477,0.0,1.1478420569329648e-05,5.7392102846648246e-05,-8.034894398530756e-05
F1-store,-3.443526170798895e-05,2.29568411386593e-05,-8.034894398530756e-05,1.147842056932965e-05,0.0,-6.88705234159779e-05,-9.182736455463718e-05
F2-thick,-4.017447199265378e-05,9.182736455463722e-05,6.88705234159779e-05,0.0,1.147842056932965e-05,-0.00014921946740128548,-0.000264003673094582
F2-she,-7.843587389041929e-05,9.18273645546372e-05,-0.0002525252525252523,0.0,0.0,-0.00012626262626262615,-0.0001836547291092744
F2-a,-0.00018365472910927415,0.0,-0.0033976124885215756,0.0,0.0002410468319559227,-0.00010330578512396684,0.002157943067033975
