feature,mean,iteration_1,iteration_2,iteration_3,iteration_4,iteration_5,iteration_6
F1-into,0.0037448219627060912,0.0031887001998978466,0.0028118759992619676,0.003540984504204995,0.0026393836920407462,0.007734865936535884,0.002553121444295111
F1-things,0.0037065771524622333,0.003276086508413877,0.0035379765862000607,0.004235768877556041,0.0037105037133848147,0.004188220025704269,0.003290907203514336
F2-for,0.003704889444635023,0.0027872644735061195,0.0021222379794423787,0.004514836034001066,0.005177831688740138,0.0036496824929424503,0.003977483999177984
F2-big,0.0036291867840932816,0.0025206323062814087,0.004170300124433293,0.004563602333694108,0.003684833144100708,0.003428941223911138,0.0034068115721390332
F2-please,0.003610735469811864,0.0020883864792225933,0.003445207511992867,0.007969108504103003,0.003271373314085068,0.0023771724364951134,0.0025131645729725405
F1-thick,0.003570434266792384,0.0036574405541982442,0.002975175356985794,0.002640251714582036,0.003945238437813158,0.0034757513580878857,0.004728748179087186
F1-meet,0.0035500445828192013,0.003615867470906444,0.0036031693216518447,0.004035713076165889,0.003087927907195472,0.0037133987493352615,0.003244190971660299
F1-go,0.0034465938983190367,0.003121703154990586,0.003191857601993924,0.0034899824824298183,0.0035748804586916826,0.0034189271337583785,0.0038822125580498306
F1-spoons,0.003405672571618124,0.0023057557891919627,0.0023909270858940186,0.0021762816381001846,0.003749393494375979,0.007412333971011855,0.002399343451134744
F1-these,0.003370670969201034,0.005094060595393847,0.002788354181382683,0.0025798315349117675,0.003737073285997688,0.003584976562024461,0.00243972965549576
F1-will,0.003349718674815856,0.0020095335277682505,0.003112697178672512,0.0025401183303638817,0.005764813963438532,0.004089241331955495,0.002581907716696468
F1-kids,0.0032436711972436256,0.004207898262273167,0.0027888100490130532,0.0025655423097155953,0.00260903264405589,0.0028923190455695707,0.0043984248728344754
F1-snow,0.0032144716665132556,0.0022371809348911455,0.00204279359942403,0.004188774402227296,0.004904646360636816,0.003457178578442998,0.0024562561234572483
F2-bring,0.0031866845919015577,0.00224129493096633,0.004315763772518699,0.0038273825755860305,0.0035848215192078796,0.0021874852477796877,0.0029633595053507183
F2-thick,0.003186394617480971,0.0027448336511279843,0.0031130110589538663,0.003542739974263066,0.002640335947055834,0.0028023454942259613,0.004275101579259114
F2-the,0.003161050212977407,0.0018907755957279344,0.004808360974195145,0.002651070664352835,0.0027890015758060297,0.0027366417967822224,0.004090450671000276
F1-bring,0.003137888656887962,0.002588403999185408,0.003611283561470618,0.003405303470298004,0.0030077001686452513,0.003088041088277559,0.0031265996534509326
F1-a,0.0031015375418559604,0.0031731580717412567,0.0032559541332722085,0.0028459867631734563,0.0026640499989630737,0.0027337141193663275,0.0039363621646194375
F2-we,0.0030933518661866795,0.004079124203278914,0.0023569756480837935,0.002681235877857927,0.0036738812329730115,0.0033682184933146097,0.002400675741611822
F1-three,0.003037593618175738,0.0028352870258764305,0.0041389860446472675,0.002282361791850437,0.0019008329450691324,0.0042891536919614824,0.0027789402096496797
F1-fresh,0.0030327381523671385,0.0023461284968068576,0.002854366493176527,0.003144511631869623,0.003260118846588636,0.004279336219314309,0.0023119672264468806
F2-a,0.003013676022420911,0.0024458637663172605,0.0027225013822957155,0.003778685005859171,0.0024917100145468245,0.002299720942073429,0.004343575023433066
F1-store,0.00295109666516701,0.0027299260858439996,0.0026152289045050492,0.0037516884183406846,0.0029408870257448053,0.0023348792563780353,0.003333970300189484
F1-the,0.002942275815009611,0.0027340575769978144,0.0029116728175166825,0.002647027135969461,0.004165246441831848,0.002417430712872011,0.0027782202048698464
F2-cheese,0.002933982637930837,0.0021006505946877248,0.0034776772372360526,0.004037867890197484,0.0037030906490148614,0.0020398458575546716,0.0022447635988942275
F1-cheese,0.0029337746073141817,0.003603440139384171,0.0034302689163073137,0.0028647487977829923,0.0022688278926794015,0.00161935923332924,0.0038160026644019703
F1-we,0.002913796457399292,0.0027868039367950005,0.0031840060732495454,0.0022353752679031796,0.002670704574696974,0.004029438454904052,0.0025764504368469996
F2-train,0.0029088097937672868,0.0025833399466465468,0.002603435049137224,0.0028676185177174893,0.0031585250560201275,0.003259277382503852,0.002980662810578481
F2-these,0.002864012665003,0.0017888059736661834,0.002445340290242012,0.003531117160304484,0.0028017959420826434,0.003997584398538321,0.0026194322251843587
F2-things,0.0028219718476350983,0.002518187504412385,0.002454133689600621,0.003174787341943062,0.0027404604600377064,0.0029756492200864806,0.0030686128697303347
F1-stella,0.0028044341952396367,0.0024396404988203013,0.003795161499946711,0.002778958106523322,0.002692044749734889,0.002913824145830302,0.0022069761705822933
F2-meet,0.002758070323059089,0.0018702862450229632,0.002230666087038787,0.00517114147979067,0.0019633122536478276,0.0033307894955623887,0.0019822263772918984
F1-with,0.0027362785162546813,0.002484378660960548,0.001968051187552343,0.003767212092082608,0.0022452239167190546,0.002417794244702031,0.0035350109955115034
F2-also,0.0026954071967707723,0.003383742319131537,0.00342754808909828,0.002013342333523675,0.0023337400772444547,0.002354338670231244,0.0026597316913954446
F2-she,0.002674467494129988,0.0023772118215193974,0.002548998507411174,0.0032351148790805803,0.0028135265632948966,0.002377614111559088,0.0026943390819147883
F1-big,0.002537667226172722,0.0023908767709104693,0.0025857907474000795,0.002736524978952014,0.0020677843425147523,0.002416948833610399,0.0030280776836486196
F2-peas,0.002523238663917775,0.002518771339703331,0.003075185513304747,0.002532027302138194,0.0024023480542139856,0.0023502477396621776,0.002260852034484216
F1-blue,0.0025085472689909895,0.0025097744038392027,0.0030223578994548334,0.0021146007097384125,0.001985550422141339,0.0027549286773232984,0.002664071501448852
F1-please,0.0024887793490607855,0.002425256686032041,0.0022762518083737898,0.003175312521165719,0.0021664689906744023,0.0030230723814814947,0.0018663137066372683
F2-need,0.0024240499118759577,0.0034110010843121288,0.002019484634946983,0.0031373188694082082,0.001537541405309233,0.0022748701653919124,0.0021640833118872823
F1-she,0.0021614097181792908,0.0018738937136594921,0.0023183535896014393,0.002666231905654654,0.0019475043814552791,0.0022571765294771835,0.001905298189227695
